 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,-1.713582,2.859432,8.980929,-0.041587,0.004696,-0.235577
0,-1.762151,2.871909,8.998116,-0.053921,0.021728,-0.213483
0,-1.785502,2.928597,9.04083,-0.067143,0.041747,-0.197982
0,-1.823398,2.951054,9.051717,-0.067652,0.058646,-0.19194
0,-1.841619,3.010889,9.061948,-0.076397,0.070964,-0.195541
0,-1.885847,2.972808,9.075602,-0.087336,0.080527,-0.206133
0,-1.96064,2.960077,9.072887,-0.094388,0.073646,-0.207208
0,-2.0139,2.936401,9.157529,-0.103403,0.050127,-0.182528
0,-2.048922,2.884642,9.219197,-0.10783,0.015513,-0.143978
0,-2.071048,2.859713,9.287557,-0.104128,-0.022581,-0.098098
0,-2.030992,2.816212,9.381,-0.087582,-0.056746,-0.050865
0,-1.978291,2.810969,9.375249,-0.059399,-0.070121,-0.025124
0,-1.950554,2.76384,9.342465,-0.032502,-0.059657,-0.008416
0,-1.915593,2.803243,9.312268,-0.034182,-0.024706,0.013264
0,-1.928588,2.865919,9.16612,-0.041333,0.033262,0.030806
0,-1.90269,2.95352,9.047234,-0.05134,0.086202,0.03988
0,-1.88713,3.05439,8.939942,-0.053773,0.101975,0.03849
0,-1.834845,3.065258,8.924285,-0.061259,0.06732,0.02242
0,-1.825598,3.021722,9.006711,-0.068384,-0.001426,0.014469
0,-1.816442,2.951196,9.0847,-0.076589,-0.056168,0.02465
0,-1.832287,2.837509,9.195563,-0.067939,-0.082737,0.03941
0,-1.748973,2.84224,9.19759,-0.040504,-0.081852,0.044373
0,-1.710601,2.793978,9.236578,-0.022167,-0.06631,0.043758
0,-1.690264,2.834645,9.166063,-0.026913,-0.032602,0.030045
0,-1.70814,2.831695,9.186071,-0.057002,-0.006954,0.007614
0,-1.693578,2.803774,9.249417,-0.109787,0.00665,-0.011903
0,-1.650661,2.783047,9.348259,-0.143608,0.022896,-0.030295
0,-1.711776,2.66671,9.462822,-0.143684,0.021056,-0.035754
0,-1.702957,2.612541,9.547134,-0.127005,0.023771,-0.022237
0,-1.702296,2.595508,9.681234,-0.098571,0.022955,0.011196
0,-1.676009,2.610632,9.67174,-0.068373,0.019263,0.044232
0,-1.616729,2.642896,9.695914,-0.032143,0.001301,0.069179
0,-1.547518,2.697618,9.640973,0.008357,-0.028089,0.08643
0,-1.488125,2.705195,9.572642,0.043792,-0.066263,0.09363
0,-1.416893,2.780938,9.52893,0.056264,-0.097637,0.09296
0,-1.389679,2.774956,9.457996,0.07208,-0.125433,0.09436
0,-1.29421,2.872122,9.434094,0.073864,-0.12711,0.085468
0,-1.258735,2.932093,9.387395,0.073325,-0.114997,0.069824
0,-1.212373,2.963284,9.316159,0.058518,-0.099971,0.041705
0,-1.204117,2.981176,9.269474,0.037725,-0.077615,0.010801
0,-1.24412,3.010826,9.213616,0.012352,-0.055543,-0.022731
0,-1.264184,2.963575,9.129392,-0.007266,-0.023186,-0.055736
0,-1.335175,2.90939,9.055899,-0.03202,0.005108,-0.073867
0,-1.398704,2.906098,9.053453,-0.049367,0.0337,-0.086286
0,-1.468479,2.912287,9.004999,-0.071598,0.056942,-0.084306
0,-1.524435,2.897646,9.017148,-0.087947,0.057633,-0.079332
0,-1.528703,2.842997,9.131831,-0.092273,0.041668,-0.074263
0,-1.619918,2.809692,9.14272,-0.081688,0.003751,-0.054989
0,-1.633874,2.73781,9.2378,-0.070656,-0.043143,-0.017158
0,-1.645711,2.700441,9.325731,-0.059999,-0.088696,0.024113
0,-1.676714,2.698773,9.424861,-0.051875,-0.12338,0.061669
0,-1.661246,2.636641,9.430311,-0.038607,-0.135989,0.103604
0,-1.656877,2.643257,9.478777,-0.029035,-0.130258,0.135741
0,-1.666402,2.689413,9.446866,-0.023825,-0.10851,0.156603
0,-1.657262,2.735537,9.395903,-0.013248,-0.088107,0.167652
0,-1.647419,2.730628,9.371829,-0.015165,-0.072888,0.173927
0,-1.626645,2.789572,9.314205,-0.015563,-0.074516,0.174438
0,-1.603242,2.81734,9.32268,-0.011578,-0.091072,0.177716
0,-1.586833,2.801182,9.344856,-0.000734,-0.117019,0.184757
0,-1.545343,2.82532,9.36699,0.030118,-0.144604,0.185321
0,-1.492881,2.837837,9.317276,0.061298,-0.149889,0.180145
0,-1.455054,2.840769,9.27272,0.078867,-0.143715,0.167021
0,-1.423803,2.87703,9.219938,0.080937,-0.120894,0.141369
0,-1.372765,2.897428,9.19434,0.060789,-0.092756,0.098703
0,-1.379257,2.90403,9.15421,0.027786,-0.060088,0.046732
0,-1.387128,2.913948,9.199595,-0.011418,-0.039388,-0.005206
0,-1.421267,2.901537,9.284742,-0.047614,-0.022976,-0.054523
0,-1.411495,2.817639,9.406856,-0.064726,-0.022011,-0.081308
0,-1.446083,2.748034,9.520595,-0.065568,-0.029289,-0.091208
0,-1.482298,2.712416,9.626702,-0.039012,-0.060796,-0.085827
0,-1.428941,2.661157,9.703493,-0.008032,-0.097146,-0.060873
0,-1.362597,2.619482,9.747256,0.02405,-0.12532,-0.040502
0,-1.307776,2.660724,9.787813,0.046828,-0.13321,-0.024542
0,-1.199665,2.694674,9.803332,0.071746,-0.13401,-0.023608
0,-1.110042,2.691069,9.700798,0.099876,-0.132022,-0.02866
0,-1.039935,2.710734,9.596038,0.119487,-0.124035,-0.042922
0,-0.991847,2.713071,9.470832,0.131731,-0.112349,-0.048884
0,-0.897147,2.758541,9.351679,0.130746,-0.109246,-0.058412
0,-0.808177,2.746701,9.292643,0.125284,-0.113759,-0.073867
0,-0.720689,2.783774,9.147152,0.126058,-0.124985,-0.107078
0,-0.682874,2.779751,9.053798,0.13353,-0.137215,-0.14467
0,-0.659022,2.76174,8.908311,0.139728,-0.131759,-0.188072
0,-0.706828,2.810527,8.745932,0.121613,-0.099649,-0.227247
0,-0.729303,2.867082,8.617024,0.06891,-0.033237,-0.259463
0,-0.758302,2.977268,8.545896,-0.000123,0.021446,-0.295107
0,-0.817835,3.025066,8.556803,-0.066767,0.055955,-0.341798
0,-0.856522,3.055032,8.655441,-0.116766,0.039462,-0.381344
0,-0.896796,2.98418,8.798499,-0.138634,-0.016151,-0.397951
0,-0.954673,2.966036,8.992187,-0.136154,-0.095549,-0.389504
0,-1.043009,2.892184,9.226726,-0.11248,-0.181122,-0.352407
0,-1.021192,2.857071,9.442242,-0.084656,-0.238288,-0.29689
0,-0.956164,2.878221,9.649191,-0.037372,-0.284771,-0.229518
0,-0.883196,2.901807,9.737432,0.003861,-0.301082,-0.191157
0,-0.813408,2.981065,9.796508,0.025157,-0.305446,-0.181042
0,-0.783593,3.059825,9.776483,0.027158,-0.286702,-0.20077
0,-0.798289,3.080332,9.797315,0.008953,-0.243789,-0.227866
0,-0.839022,3.038404,9.781526,-0.009806,-0.201382,-0.250942
0,-0.866094,3.013947,9.784957,-0.027797,-0.150471,-0.251703
0,-0.899598,2.984454,9.671233,-0.028486,-0.108888,-0.248372
0,-0.937711,2.994118,9.516519,-0.003698,-0.084704,-0.242384
0,-1.004346,2.960702,9.336159,0.034651,-0.069132,-0.242822
0,-1.092886,3.00627,9.093916,0.05772,-0.075063,-0.241859
0,-1.180368,3.054613,8.909909,0.064258,-0.087404,-0.240205
0,-1.251729,3.039098,8.800031,0.045131,-0.10214,-0.237349
0,-1.333099,3.009081,8.757328,0.010745,-0.120652,-0.233309
0,-1.37766,2.972603,8.826886,-0.029777,-0.141062,-0.228666
0,-1.437493,2.912997,8.938397,-0.065263,-0.162341,-0.219037
0,-1.506504,2.878697,9.135281,-0.078817,-0.174472,-0.209244
0,-1.521307,2.798781,9.287102,-0.062536,-0.166304,-0.194599
